# X_606 Y_606 MAG_dp_606 ERR_dp_606 CHI_606 SHARP_606 STMAG_606 RA_606 DEC_606 X_814 Y_814 MAG_dp_814 ERR_dp_814 CHI_814 SHARP_814 STMAG_814 RA_814 DEC_814 ERR_606 ERR_814 sgFlag_606 sgFlag_814 sgXFlag
5045.743 4708.122 15.436 0.0358 1.555 0.14 26.1242 162.3507 51.0312 5047.701 4705.158 15.067 0.0166 0.762 -0.01 25.8451 162.3507 51.0312 0.0188 0.0161 1 1 1.0
5268.94 4708.342 17.692 0.0875 0.728 -0.032 28.3802 162.3535 51.03 5271.079 4705.892 17.284 0.0709 0.84 -0.066 28.0621 162.3535 51.03 0.0736 0.058 1 1 1.0
1909.798 4709.334 17.365 0.0728 0.812 -0.098 28.0532 162.3111 51.0488 1911.419 4706.889 17.084 0.0583 0.734 -0.122 27.8621 162.3111 51.0488 0.0604 0.0516 1 1 1.0
3891.331 4715.02 16.025 0.023 0.617 0.129 26.7132 162.3361 51.0376 3893.386 4712.314 15.893 0.0243 0.712 -0.104 26.6711 162.3361 51.0376 0.0268 0.0258 1 1 1.0
2449.642 4719.23 14.629 0.0895 6.044 1.261 25.3172 162.3179 51.0457 2451.247 4716.448 14.873 0.1051 6.385 1.48 25.6511 162.3179 51.0457 0.0115 0.0144 0 0 0.0
3290.978 4719.545 17.119 0.0496 0.65 0.039 27.8072 162.3285 51.041 3293.059 4716.8 17.064 0.0614 0.866 -0.022 27.8421 162.3285 51.041 0.052 0.051 1 1 1.0
2377.852 4720.021 13.964 0.0257 2.062 0.017 24.6522 162.3169 51.0461 2379.832 4717.338 14.173 0.0196 1.36 -0.161 24.9511 162.3169 51.0461 0.0085 0.0097 1 1 1.0
1601.27 4722.922 13.858 0.0203 1.624 -0.213 24.5462 162.3071 51.0504 1603.202 4720.158 14.112 0.0163 1.131 -0.144 24.8901 162.3071 51.0504 0.0085 0.0094 1 1 1.0
2094.729 4725.211 12.614 0.014 1.39 0.032 23.3022 162.3133 51.0477 2096.68 4722.453 13.03 0.011 0.949 -0.069 23.8081 162.3133 51.0477 0.0085 0.0093 1 1 1.0
2960.172 4725.509 17.053 0.0612 0.882 0.261 27.7412 162.3242 51.0428 2962.051 4723.026 16.922 0.052 0.795 -0.13 27.7001 162.3242 51.0428 0.05 0.0469 1 1 1.0
3871.669 4726.143 16.836 0.0503 0.859 -0.223 27.5242 162.3357 51.0377 3873.682 4723.294 16.721 0.0321 0.503 -0.04 27.4991 162.3357 51.0377 0.0438 0.0417 1 1 1.0
3372.093 4739.303 15.012 0.0297 1.605 -0.074 25.7002 162.3293 51.0404 3373.989 4736.483 15.13 0.0117 0.444 -0.075 25.9081 162.3293 51.0404 0.0145 0.0167 1 1 1.0
4026.665 4739.489 17.816 0.1362 1.12 0.689 28.5042 162.3376 51.0367 4028.558 4736.807 17.406 0.1148 1.313 0.79 28.1841 162.3376 51.0367 0.0793 0.0622 1 0 0.8
3248.152 4740.837 17.62 0.0923 0.874 -0.223 28.3082 162.3277 51.0411 3250.202 4738.221 17.35 0.0853 0.986 -0.697 28.1281 162.3277 51.0411 0.0705 0.0602 1 1 1.0
1907.616 4740.916 14.755 0.019 1.079 0.119 25.4432 162.3108 51.0486 1909.67 4738.232 14.916 0.0183 0.91 -0.022 25.6941 162.3108 51.0486 0.0124 0.0147 1 1 1.0
5264.002 4741.149 16.729 0.0574 0.967 0.12 27.4172 162.3532 51.0297 5265.711 4738.327 15.438 0.0899 3.913 1.094 26.2161 162.3532 51.0297 0.0411 0.0199 1 0 0.6
5252.405 4745.069 16.912 0.0695 1.098 0.419 27.6002 162.353 51.0298 5254.812 4741.837 17.149 0.1122 1.535 1.106 27.9271 162.353 51.0298 0.0459 0.0536 1 0 0.6
1107.522 4748.952 17.977 0.1546 1.089 -1.047 28.6652 162.3007 51.053 1109.35 4746.091 17.699 0.0798 0.61 -0.227 28.4771 162.3006 51.053 0.0875 0.0739 1 1 1.0
2509.424 4753.852 18.44 0.3481 1.602 -4.018 29.1282 162.3183 51.0451 2509.573 4750.523 16.814 0.1041 1.965 -0.6 27.5921 162.3183 51.0451 0.1158 0.044 0 0 0.0
1116.632 4754.622 16.12 0.0411 1.17 -0.139 26.8082 162.3007 51.0529 1118.566 4751.95 16.018 0.0262 0.69 -0.132 26.7961 162.3007 51.0529 0.0284 0.0277 1 1 1.0
3111.683 4756.768 17.357 0.059 0.646 0.159 28.0452 162.3259 51.0417 3113.693 4753.946 17.32 0.0771 0.907 0.124 28.0981 162.3259 51.0417 0.0601 0.0592 1 1 1.0
5778.11 4765.356 17.372 0.0784 0.849 -0.214 28.0602 162.3594 51.0266 5780.502 4762.554 17.227 0.0755 0.957 0.253 28.0051 162.3594 51.0266 0.0606 0.0561 1 1 1.0
4204.776 4770.153 17.167 0.0587 0.7 -0.347 27.8552 162.3396 51.0354 4206.893 4767.551 17.731 0.0852 0.669 0.159 28.5091 162.3396 51.0354 0.0536 0.0753 1 1 1.0
2020.625 4782.814 17.403 0.1037 1.205 0.048 28.0912 162.3119 51.0476 2022.323 4779.036 16.828 0.1387 2.664 0.41 27.6061 162.3119 51.0476 0.0618 0.0444 1 0 0.6
5378.304 4783.175 17.507 0.0823 0.815 -0.034 28.1952 162.3542 51.0287 5380.05 4780.027 17.648 0.0934 0.843 -0.259 28.4261 162.3542 51.0288 0.0658 0.0717 1 1 1.0
3211.534 4784.55 16.38 0.0798 2.051 0.87 27.0682 162.3269 51.0409 3213.682 4781.69 16.635 0.0845 1.789 0.852 27.4131 162.3269 51.0409 0.0333 0.0397 0 0 0.0
2246.724 4785.815 13.346 0.0306 2.922 -0.057 24.0342 162.3147 51.0463 2248.627 4783.03 13.663 0.0124 0.937 -0.075 24.4411 162.3147 51.0463 0.0085 0.0093 0 1 0.8
4678.455 4788.246 16.258 0.0976 2.736 1.148 26.9462 162.3454 51.0326 4680.027 4785.616 17.026 0.1111 1.768 1.08 27.8041 162.3454 51.0326 0.0309 0.0498 0 0 0.0
4670.099 4788.911 15.611 0.0771 3.209 0.978 26.2992 162.3453 51.0327 4671.851 4786.073 16.208 0.0804 2.306 0.919 26.9861 162.3453 51.0327 0.0209 0.031 0 0 0.0
1297.186 4790.612 17.293 0.0653 0.731 -0.025 27.9812 162.3027 51.0516 1298.926 4788.121 17.051 0.0507 0.656 -0.004 27.8291 162.3027 51.0516 0.0578 0.0506 1 1 1.0
4925.857 4794.529 16.73 0.0522 0.931 0.464 27.4182 162.3484 51.0312 4926.946 4792.33 17.377 0.1065 1.266 0.668 28.1551 162.3484 51.0312 0.0411 0.0612 1 1 1.0
3664.776 4801.614 16.135 0.0481 1.407 -0.148 26.8232 162.3325 51.0382 3666.803 4798.897 15.973 0.0273 0.785 -0.176 26.7511 162.3325 51.0382 0.0287 0.027 1 1 1.0
1284.849 4807.299 11.039 0.0246 2.841 -0.193 21.7272 162.3024 51.0516 1286.661 4804.544 11.496 0.016 1.772 -0.225 22.2741 162.3024 51.0516 0.0085 0.0093 1 0 0.8
5384.634 4811.479 17.515 0.1026 1.059 0.072 28.2032 162.3541 51.0285 5386.694 4808.946 17.233 0.0536 0.617 -0.264 28.0111 162.3541 51.0285 0.0661 0.0562 1 1 1.0
3688.758 4814.025 16.966 0.0751 1.223 0.726 27.6542 162.3327 51.038 3690.524 4811.446 17.326 0.0849 1.007 0.361 28.1041 162.3326 51.038 0.0474 0.0594 0 1 0.8
3607.92 4817.598 12.784 0.0271 2.823 -0.066 23.4722 162.3316 51.0384 3609.826 4814.816 13.196 0.0092 0.737 0.055 23.9741 162.3316 51.0384 0.0085 0.0093 1 1 1.0
5022.333 4819.631 17.778 0.1212 1.008 -0.318 28.4662 162.3494 51.0305 5024.632 4816.507 17.576 0.0624 0.514 -0.044 28.3541 162.3494 51.0305 0.0775 0.0688 1 1 1.0
3026.266 4819.681 16.903 0.0673 1.154 -0.162 27.5912 162.3242 51.0417 3028.431 4816.774 16.764 0.0522 0.929 -0.117 27.5421 162.3242 51.0417 0.0457 0.0428 1 1 1.0
808.483 4821.179 17.454 0.075 0.74 -0.447 28.1422 162.2962 51.0541 810.563 4818.306 17.076 0.0528 0.666 -0.184 27.8541 162.2962 51.0541 0.0637 0.0513 1 1 1.0
2389.504 4828.153 16.195 0.0276 0.687 0.03 26.8832 162.3161 51.0452 2391.349 4825.398 15.991 0.0244 0.656 0.094 26.7691 162.3161 51.0452 0.0297 0.0273 1 1 1.0
2541.354 4834.862 16.662 0.038 0.702 0.026 27.3502 162.318 51.0443 2543.486 4832.251 16.425 0.0492 1.125 0.08 27.2031 162.318 51.0443 0.0395 0.0351 1 1 1.0
998.035 4846.706 17.37 0.0768 0.842 -0.482 28.0582 162.2984 51.0529 1000.135 4844.009 17.066 0.0483 0.611 -0.108 27.8441 162.2984 51.0529 0.0606 0.051 1 1 1.0
2434.292 4850.091 15.862 0.0339 1.138 -0.052 26.5502 162.3165 51.0448 2436.287 4847.199 15.607 0.0309 1.161 0.08 26.3851 162.3165 51.0448 0.0243 0.0219 1 1 1.0
3704.276 4850.14 16.0 0.1003 3.387 1.156 26.6882 162.3325 51.0376 3706.421 4847.31 16.659 0.0996 2.111 0.837 27.4371 162.3325 51.0376 0.0264 0.0402 0 0 0.0
1182.25 4851.412 16.719 0.0828 1.631 0.832 27.4072 162.3007 51.0518 1183.745 4848.342 17.255 0.0793 0.954 0.425 28.0331 162.3007 51.0518 0.0408 0.057 0 1 0.6
5835.92 4852.646 15.74 0.0454 1.672 0.452 26.4282 162.3594 51.0256 5837.891 4849.784 15.695 0.0187 0.583 -0.021 26.4731 162.3594 51.0256 0.0226 0.023 0 1 0.8
1996.406 4856.551 17.438 0.0738 0.775 -0.002 28.1262 162.3109 51.0472 1998.363 4853.825 17.237 0.0612 0.712 -0.174 28.0151 162.3109 51.0472 0.0631 0.0564 1 1 1.0
3254.683 4856.963 12.775 0.0314 3.312 -0.14 23.4632 162.3268 51.0401 3256.637 4854.233 13.132 0.0169 1.521 0.08 23.9101 162.3268 51.0401 0.0085 0.0093 0 1 0.8
2760.044 4863.779 15.858 0.0393 1.35 0.099 26.5462 162.3205 51.0428 2762.035 4861.037 15.741 0.0224 0.719 -0.01 26.5191 162.3205 51.0428 0.0243 0.0236 1 1 1.0
1081.777 4864.445 15.964 0.0758 2.544 0.932 26.6522 162.2993 51.0522 1083.832 4861.972 16.593 0.073 1.5 0.51 27.3711 162.2993 51.0522 0.0259 0.0387 0 0 0.0
1380.082 4874.026 16.443 0.0336 0.704 -0.19 27.1312 162.303 51.0505 1382.139 4871.348 16.348 0.0392 0.897 0.116 27.1261 162.303 51.0505 0.0346 0.0336 1 1 1.0
5468.245 4886.943 17.482 0.0618 0.574 0.207 28.1702 162.3544 51.0274 5470.775 4884.326 17.61 0.0925 0.854 0.372 28.3881 162.3544 51.0274 0.0648 0.0702 1 1 1.0
2608.897 4890.352 15.967 0.0903 3.12 1.173 26.6552 162.3183 51.0435 2610.402 4887.686 16.347 0.1077 2.889 1.094 27.1251 162.3183 51.0435 0.0259 0.0336 0 0 0.0
3872.467 4893.74 18.155 0.1349 0.806 0.461 28.8432 162.3343 51.0363 3874.964 4891.013 17.908 0.2065 1.566 -0.919 28.6861 162.3343 51.0363 0.0974 0.0836 1 0 0.6
5461.552 4900.018 17.097 0.0866 1.255 0.623 27.7852 162.3542 51.0274 5463.468 4896.705 16.968 0.0846 1.389 0.523 27.7461 162.3542 51.0274 0.0513 0.0482 1 1 1.0
4584.54 4906.727 16.221 0.0573 1.593 0.62 26.9092 162.3431 51.0322 4586.45 4904.178 16.647 0.0593 1.197 0.564 27.4251 162.3431 51.0322 0.0302 0.0399 0 0 0.1
2221.18 4913.661 16.997 0.0623 0.958 0.551 27.6852 162.3132 51.0455 2223.757 4911.004 17.563 0.0889 0.839 0.285 28.3411 162.3132 51.0454 0.0483 0.0682 1 1 1.0
4473.347 4916.463 14.781 0.0247 1.435 0.104 25.4692 162.3416 51.0328 4475.303 4913.718 14.86 0.0255 1.429 -0.261 25.6381 162.3416 51.0328 0.0126 0.0143 1 0 0.8
1174.284 4918.445 11.667 0.02 2.209 -0.012 22.3552 162.3 51.0513 1176.198 4915.657 12.115 0.0145 1.52 -0.173 22.8931 162.3 51.0513 0.0085 0.0093 1 1 1.0
3930.257 4919.224 12.413 0.0298 3.199 -0.145 23.1012 162.3348 51.0358 3932.2 4916.448 12.835 0.0125 1.157 -0.129 23.6131 162.3348 51.0358 0.0085 0.0093 0 1 0.8
1696.013 4921.348 14.314 0.0283 1.998 0.426 25.0022 162.3065 51.0483 1697.92 4918.62 14.44 0.0439 3.053 0.676 25.2181 162.3065 51.0483 0.0095 0.0113 0 0 0.0
2004.367 4926.172 16.05 0.0328 0.946 -0.07 26.7382 162.3104 51.0466 2006.337 4923.287 16.062 0.0283 0.755 -0.086 26.8401 162.3104 51.0466 0.0272 0.0284 1 1 1.0
4950.816 4934.829 16.318 0.0917 2.394 1.099 27.0062 162.3475 51.0299 4953.226 4932.171 16.831 0.1107 2.047 1.152 27.6091 162.3475 51.0299 0.032 0.0445 0 0 0.0
532.156 4946.541 16.265 0.0418 1.042 0.354 26.9532 162.2916 51.0547 534.104 4943.826 16.383 0.0648 1.55 0.635 27.1611 162.2916 51.0547 0.031 0.0343 1 0 0.8
341.258 4947.165 16.331 0.0923 2.233 0.949 27.0192 162.2892 51.0557 343.396 4944.167 16.77 0.1105 1.974 0.987 27.5481 162.2892 51.0557 0.0323 0.0429 0 0 0.0
3780.788 4948.775 11.192 0.0102 1.089 -0.073 21.8802 162.3326 51.0364 3782.829 4945.978 11.111 0.0223 2.635 0.047 21.8891 162.3326 51.0364 0.0085 0.0093 1 1 1.0
5016.181 4953.127 18.548 0.2313 1.018 -1.291 29.2362 162.3482 51.0294 5016.182 4950.031 18.453 0.1739 0.751 -1.201 29.2311 162.3481 51.0294 0.1236 0.1151 1 1 1.0
343.604 4952.765 16.019 0.0722 2.065 0.745 26.7072 162.2892 51.0557 345.318 4950.377 16.318 0.1012 2.511 1.167 27.0961 162.2892 51.0557 0.0267 0.033 0 0 0.0
1021.662 4953.208 16.118 0.035 0.968 -0.045 26.8062 162.2977 51.0519 1023.553 4950.442 15.974 0.0282 0.782 -0.16 26.7521 162.2977 51.0519 0.0284 0.027 1 1 1.0
4273.715 4953.283 17.826 0.0883 0.665 0.135 28.5142 162.3388 51.0336 4275.936 4950.82 17.668 0.107 0.98 -0.637 28.4461 162.3388 51.0336 0.0798 0.0726 1 1 1.0
3107.437 4957.91 16.2 0.0768 2.251 0.909 26.8882 162.324 51.0401 3108.846 4955.084 16.542 0.0798 1.787 0.791 27.3201 162.324 51.0401 0.0298 0.0376 0 0 0.0
2823.991 4958.302 13.216 0.0146 1.315 0.043 23.9042 162.3204 51.0417 2825.971 4955.575 13.539 0.01 0.742 -0.068 24.3171 162.3204 51.0417 0.0085 0.0093 1 1 1.0
3834.658 4963.263 16.41 0.0321 0.699 -0.109 27.0982 162.3332 51.036 3836.728 4960.524 16.348 0.0428 1.028 -0.144 27.1261 162.3332 51.036 0.0339 0.0336 1 1 1.0
728.018 4963.371 12.979 0.0309 3.132 -0.229 23.6672 162.2939 51.0534 729.836 4960.623 13.339 0.0109 0.86 -0.089 24.1171 162.2939 51.0534 0.0085 0.0093 0 1 0.8
3486.428 4965.283 17.285 0.0823 1.023 0.721 27.9732 162.3287 51.0379 3488.312 4963.36 17.43 0.1003 1.127 0.394 28.2081 162.3287 51.0379 0.0575 0.0631 1 1 1.0
3492.205 4968.45 17.233 0.0577 0.706 0.205 27.9212 162.3288 51.0379 3494.425 4965.47 17.653 0.0773 0.643 -0.146 28.4311 162.3288 51.0379 0.0557 0.0719 1 1 1.0
2727.282 4972.449 16.754 0.0785 1.556 0.369 27.4422 162.3191 51.0421 2728.556 4969.611 17.408 0.0767 0.817 0.083 28.1861 162.3191 51.0421 0.0417 0.0623 0 1 0.8
3276.385 4978.54 15.164 0.0248 1.197 -0.033 25.8522 162.326 51.039 3278.424 4975.897 15.125 0.0255 1.234 0.191 25.9031 162.326 51.039 0.0159 0.0166 1 1 1.0
2697.407 4983.554 15.436 0.0301 1.305 0.017 26.1242 162.3186 51.0422 2699.408 4980.827 15.42 0.035 1.508 0.049 26.1981 162.3186 51.0422 0.0188 0.0196 1 1 1.0
3143.875 4992.032 15.309 0.0688 3.281 1.009 25.9972 162.3242 51.0396 3145.663 4989.159 13.992 0.0745 6.177 1.225 24.7701 162.3242 51.0396 0.0174 0.0093 0 0 0.0
3897.671 4992.615 16.953 0.0712 1.161 0.486 27.6412 162.3337 51.0354 3899.737 4989.702 16.747 0.0986 1.962 0.869 27.5251 162.3337 51.0354 0.0471 0.0423 1 0 0.6
1920.211 4992.755 16.83 0.0491 0.816 -0.25 27.5182 162.3087 51.0465 1921.902 4989.913 16.842 0.0523 0.861 -0.126 27.6201 162.3087 51.0465 0.0437 0.0448 1 1 1.0
5795.701 4995.588 17.149 0.0631 0.811 0.312 27.8372 162.3576 51.0247 5797.758 4992.984 17.151 0.0786 1.089 0.298 27.9291 162.3576 51.0247 0.053 0.0536 1 1 1.0
3264.73 4999.391 16.618 0.0535 1.108 0.156 27.3062 162.3256 51.0389 3266.688 4996.477 16.559 0.0411 0.813 0.031 27.3371 162.3256 51.0389 0.0384 0.038 1 1 1.0
4709.852 5001.258 15.064 0.0702 3.847 0.85 25.7522 162.3439 51.0308 4711.67 4998.448 15.566 0.0819 3.575 0.872 26.3441 162.3439 51.0308 0.015 0.0214 0 0 0.0
2548.069 5007.369 16.312 0.0767 2.073 0.881 27.0002 162.3165 51.0429 2550.04 5004.483 16.747 0.0906 1.775 0.89 27.5251 162.3165 51.0429 0.0319 0.0423 0 0 0.0
4178.507 5008.64 15.705 0.0487 1.895 -0.074 26.3932 162.3371 51.0337 4180.465 5005.858 15.646 0.0254 0.897 -0.122 26.4241 162.3371 51.0337 0.0221 0.0224 0 1 0.8
3249.66 5011.918 15.261 0.0278 1.299 0.024 25.9492 162.3253 51.0389 3251.606 5009.066 15.292 0.0212 0.895 -0.045 26.0701 162.3253 51.0389 0.0169 0.0183 1 1 1.0
894.941 5012.004 14.761 0.0234 1.36 -0.183 25.4492 162.2956 51.0521 896.838 5009.232 14.89 0.0179 0.901 -0.116 25.6681 162.2956 51.0521 0.0125 0.0145 1 1 1.0
1115.38 5015.597 16.455 0.063 1.468 0.67 27.1432 162.2984 51.0509 1117.27 5012.954 16.729 0.0639 1.166 0.623 27.5071 162.2984 51.0509 0.0348 0.0419 0 0 0.1
3644.824 5017.22 16.043 0.1161 3.851 1.465 26.7312 162.3303 51.0366 3646.542 5014.649 15.862 0.1062 3.908 1.412 26.6401 162.3303 51.0366 0.0271 0.0253 0 0 0.0
3122.971 5022.705 16.524 0.0539 1.115 0.437 27.2122 162.3236 51.0395 3124.707 5019.013 16.366 0.0948 2.367 0.79 27.1441 162.3236 51.0395 0.0363 0.0339 1 0 0.6
4786.324 5023.113 16.841 0.0451 0.736 0.071 27.5292 162.3446 51.0302 4788.194 5020.398 16.637 0.0385 0.709 -0.082 27.4151 162.3446 51.0302 0.044 0.0397 1 1 1.0
1692.04 5026.384 13.947 0.0348 2.855 -0.163 24.6352 162.3056 51.0475 1693.934 5023.598 14.183 0.0147 0.971 -0.154 24.9611 162.3055 51.0475 0.0085 0.0098 0 1 0.8
1866.641 5027.481 16.431 0.0647 1.592 0.531 27.1192 162.3077 51.0465 1868.986 5025.834 16.37 0.109 2.878 0.854 27.1481 162.3077 51.0465 0.0343 0.034 0 0 0.0
1998.544 5028.954 16.708 0.064 1.261 0.088 27.3962 162.3094 51.0458 2000.351 5026.059 16.713 0.0536 0.991 -0.152 27.4911 162.3094 51.0458 0.0406 0.0415 1 1 1.0
2792.817 5031.016 16.195 0.0451 1.217 0.319 26.8832 162.3194 51.0413 2794.676 5028.218 16.643 0.0618 1.209 0.528 27.4211 162.3194 51.0413 0.0297 0.0399 1 0 0.8
2993.444 5032.511 16.676 0.0482 0.943 0.021 27.3642 162.3219 51.0402 2995.566 5029.783 16.336 0.0291 0.627 -0.081 27.1141 162.3219 51.0402 0.0398 0.0333 1 1 1.0
1478.722 5036.812 14.122 0.0323 2.431 -0.123 24.8102 162.3028 51.0486 1480.641 5034.07 14.24 0.0295 2.022 -0.007 25.0181 162.3028 51.0486 0.0085 0.0101 0 1 0.8
2787.938 5037.129 15.965 0.1 3.341 1.404 26.6532 162.3193 51.0413 2789.67 5034.521 16.013 0.1198 3.978 1.429 26.7911 162.3193 51.0413 0.0259 0.0276 0 0 0.0
1529.253 5038.624 18.094 0.1906 1.269 -0.702 28.7822 162.3034 51.0483 1532.135 5035.846 18.048 0.2241 1.347 -2.368 28.8261 162.3034 51.0483 0.0939 0.0907 1 0 0.3
2532.936 5041.918 16.883 0.0999 1.799 0.827 27.5712 162.316 51.0427 2534.777 5039.241 17.206 0.0674 0.842 0.484 27.9841 162.316 51.0427 0.0451 0.0554 0 1 0.6
869.893 5043.72 17.253 0.0534 0.593 -0.104 27.9412 162.295 51.052 872.021 5040.568 16.797 0.0581 0.998 0.139 27.5751 162.295 51.052 0.0564 0.0436 1 1 1.0
4080.91 5047.691 14.021 0.0285 2.205 -0.118 24.7092 162.3355 51.0339 4082.871 5044.966 14.225 0.0137 0.901 -0.11 25.0031 162.3355 51.0339 0.0085 0.01 1 1 1.0
2415.167 5060.739 16.01 0.0298 0.883 -0.095 26.6982 162.3144 51.0432 2417.174 5058.08 15.881 0.018 0.48 -0.072 26.6591 162.3144 51.0432 0.0266 0.0256 1 1 1.0
3864.716 5064.035 15.808 0.026 0.868 0.107 26.4962 162.3326 51.035 3866.77 5061.356 15.736 0.0223 0.716 -0.084 26.5141 162.3326 51.035 0.0235 0.0236 1 1 1.0
4901.902 5072.301 16.413 0.0533 1.247 0.58 27.1012 162.3456 51.0291 4903.906 5069.66 16.694 0.0717 1.428 0.658 27.4721 162.3456 51.0291 0.0339 0.0411 0 0 0.1
5381.591 5079.11 12.383 0.0162 1.669 0.051 23.0712 162.3516 51.0264 5383.585 5076.398 12.798 0.0079 0.637 -0.032 23.5761 162.3516 51.0264 0.0085 0.0093 1 1 1.0
4908.955 5079.788 16.064 0.1242 4.001 1.655 26.7522 162.3457 51.029 4912.291 5076.881 16.267 0.129 3.703 1.532 27.0451 162.3457 51.029 0.0275 0.032 0 0 0.0
1313.965 5079.955 17.495 0.08 0.811 -0.369 28.1832 162.3003 51.0492 1315.91 5076.984 17.154 0.0478 0.558 0.016 27.9321 162.3003 51.0492 0.0653 0.0537 1 1 1.0
1728.749 5080.165 16.165 0.0282 0.727 0.006 26.8532 162.3055 51.0469 1730.661 5077.469 16.03 0.0234 0.591 0.025 26.8081 162.3055 51.0469 0.0292 0.0279 1 1 1.0
541.69 5086.584 16.642 0.0736 1.491 0.726 27.3302 162.2905 51.0535 543.51 5084.063 16.394 0.0924 2.306 0.981 27.1721 162.2905 51.0535 0.039 0.0345 0 0 0.0
4014.134 5087.268 15.769 0.0301 1.043 0.301 26.4572 162.3343 51.034 4016.133 5084.569 15.874 0.042 1.417 0.457 26.6521 162.3343 51.034 0.023 0.0255 1 0 0.8
4060.98 5098.899 16.572 0.0469 0.993 -0.068 27.2602 162.3348 51.0336 4062.881 5096.163 16.369 0.0262 0.535 -0.014 27.1471 162.3348 51.0336 0.0374 0.034 1 1 1.0
4480.497 5111.432 17.109 0.0525 0.7 0.056 27.7972 162.34 51.0312 4482.533 5108.503 17.635 0.0959 0.882 0.142 28.4131 162.34 51.0312 0.0517 0.0712 1 1 1.0
4291.857 5114.611 16.838 0.0755 1.376 0.49 27.5262 162.3376 51.0322 4293.742 5112.208 17.052 0.0722 1.072 0.625 27.8301 162.3376 51.0322 0.0439 0.0506 1 0 0.8
3837.205 5115.763 16.141 0.0664 1.968 0.815 26.8292 162.3318 51.0348 3838.957 5112.86 16.726 0.0495 0.902 0.397 27.5041 162.3318 51.0348 0.0288 0.0418 0 1 0.6
297.811 5116.19 15.885 0.0811 2.798 0.917 26.5732 162.2871 51.0546 299.324 5113.289 16.367 0.0784 1.868 0.731 27.1451 162.2871 51.0546 0.0247 0.0339 0 0 0.0
3489.674 5119.145 17.082 0.0475 0.646 0.005 27.7702 162.3274 51.0367 3491.556 5116.332 16.892 0.0479 0.742 -0.253 27.6701 162.3274 51.0367 0.0509 0.0461 1 1 1.0
3397.831 5121.558 16.625 0.0907 1.986 1.072 27.3132 162.3262 51.0372 3399.56 5118.615 16.92 0.108 1.902 1.255 27.6981 162.3262 51.0372 0.0386 0.0468 0 0 0.0
3672.078 5127.946 15.172 0.0692 3.641 0.975 25.8602 162.3296 51.0356 3674.065 5125.199 15.62 0.0925 3.919 1.177 26.3981 162.3296 51.0356 0.016 0.022 0 0 0.0
4582.162 5139.982 17.199 0.0697 0.908 0.011 27.8872 162.341 51.0304 4584.022 5136.886 17.15 0.0737 1.024 0.552 27.9281 162.341 51.0304 0.0546 0.0536 1 1 1.0
2472.288 5139.57 17.761 0.1766 1.58 0.746 28.4492 162.3144 51.0423 2473.168 5137.327 16.72 0.1386 2.813 -0.607 27.4981 162.3144 51.0423 0.0767 0.0417 0 0 0.0
1027.375 5147.074 15.418 0.0313 1.352 -0.135 26.1062 162.2961 51.0503 1029.304 5144.36 15.218 0.0185 0.773 -0.111 25.9961 162.2961 51.0503 0.0186 0.0175 1 1 1.0
5102.313 5152.856 16.848 0.1451 2.591 -0.91 27.5362 162.3475 51.0274 5105.508 5149.571 17.048 0.1849 2.869 -1.682 27.8261 162.3475 51.0274 0.0442 0.0505 0 0 0.0
5075.122 5152.864 17.177 0.0518 0.635 0.094 27.8652 162.3471 51.0275 5077.245 5150.152 16.61 0.0436 0.79 -0.344 27.3881 162.3471 51.0275 0.0539 0.0391 1 1 1.0
1856.864 5153.07 16.48 0.0436 0.946 0.044 27.1682 162.3065 51.0456 1858.781 5150.343 16.436 0.0404 0.882 -0.194 27.2141 162.3065 51.0456 0.0353 0.0353 1 1 1.0
2489.004 5153.103 16.71 0.0944 1.91 1.067 27.3982 162.3145 51.042 2491.205 5150.813 16.786 0.0842 1.569 0.834 27.5641 162.3145 51.042 0.0406 0.0433 0 0 0.0
1974.797 5154.441 17.078 0.053 0.735 -0.042 27.7662 162.308 51.0449 1977.041 5151.979 16.858 0.0495 0.8 -0.253 27.6361 162.308 51.0449 0.0508 0.0452 1 1 1.0
2504.074 5154.779 15.382 0.0858 4.129 1.138 26.0702 162.3147 51.042 2506.274 5152.032 15.616 0.0815 3.383 0.998 26.3941 162.3147 51.0419 0.0182 0.022 0 0 0.0
2494.142 5157.05 15.91 0.049 1.561 0.547 26.5982 162.3145 51.042 2496.245 5154.464 16.298 0.0586 1.494 0.563 27.0761 162.3145 51.042 0.025 0.0326 0 0 0.1
1135.794 5158.059 15.807 0.0389 1.377 -0.184 26.4952 162.2974 51.0496 1137.718 5155.305 15.583 0.033 1.259 0.152 26.3611 162.2974 51.0496 0.0235 0.0216 1 1 1.0
2508.12 5163.277 17.638 0.0924 0.844 0.232 28.3262 162.3146 51.0419 2510.249 5160.525 16.947 0.0554 0.832 -0.118 27.7251 162.3146 51.0419 0.0712 0.0476 1 1 1.0
5879.471 5172.319 16.721 0.1127 2.23 1.076 27.4092 162.3571 51.0228 5881.904 5169.593 16.923 0.1103 1.92 1.026 27.7011 162.3571 51.0228 0.0409 0.0469 0 0 0.0
1843.276 5179.935 12.101 0.0178 1.915 -0.071 22.7892 162.3061 51.0455 1845.194 5177.202 12.494 0.0147 1.5 -0.152 23.2721 162.3061 51.0455 0.0085 0.0093 1 1 1.0
