,key,ra,dec,name,host,confirmed_real,confirmed_star_cluster,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
51,terzan_7,289.432983,-34.657722,Terzan 7,sagittarius_1,1,1,0.9,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.926,0.044,0.044,Baumgardt2021MNRAS.505.5957B,11.64,0.04,0.04,Baumgardt2020PASA...37...46B,159.85,0.14,0.14,,,,,Baumgardt2018MNRAS.478.1520B,-3.0018,0.0286,0.0286,-1.651,0.0287,0.0287,Vasiliev2021MNRAS.505.5978V,-0.32,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,7.65,0.45,0.45,Kruijssen2019MNRAS.486.3180K,,,,,-5.285999999999998,0.04,0.04,4.347429995663981,24.27727847680994,0.48697401800372475,0.49694209952291857,6.355776642658309,6.355776642658309,22.300456245668286,-0.32,,,spectroscopic,3.3868323695334372,-20.066559444585668,14.671064838122003,14.149889293538543,14.699926121119091,15.265736199402804,50.22798909727555,45.82872555943349,49.99768234400237,55.01030687971058,0.5478804713324168,0.5280428875559067,0.5457827422311514,0.5655996667240273,0.06563623318638927,0.05603687787137835,0.06497030868476977,0.07453032875457989,-1.10202018822199,-1.2438464161611646,-1.097136237721691,-0.9703710179521486,-0.01588092727136966,-0.019566355289041094,-0.016002944858600425,-0.012266596024032793
52,ngc_5986,236.512497,-37.786415,NGC 5986,,1,1,0.93,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.114,0.027,0.027,Baumgardt2021MNRAS.505.5957B,6.84,0.04,0.04,Baumgardt2020PASA...37...46B,101.18,0.43,0.43,,,,,Baumgardt2018MNRAS.478.1520B,-4.1925,0.0259,0.0259,-4.568,0.0256,0.0256,Vasiliev2021MNRAS.505.5978V,-1.59,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.55,0.56,0.56,Kruijssen2019MNRAS.486.3180K,,,,,-8.274000000000001,0.04,0.04,5.542629995663982,10.539014450691607,0.13023036151894019,0.1318597494393785,2.851077782237366,2.851077782237366,17.571658437878874,-1.59,,,spectroscopic,337.0221710452602,13.268380520099974,0.5924526945351977,0.582959613054169,0.7077553701099892,0.8491627458212041,7.113368600608093,5.1137910111414975,5.283462932337108,5.482421868391474,0.8462324334179407,0.7267797882111766,0.7653067488016383,0.7992566196999549,0.6599495430016754,0.8862788246307638,0.9166631193918913,0.941150290527764,-0.17174532387574515,-0.1953842907379405,-0.17088464902791864,-0.14918955436731643,-0.13663520742540294,-0.1378984265643364,-0.13666604575473762,-0.13529239474647503
53,eso_280_sc06,272.275,-46.423333,ESO280 SC06,,1,1,1.15,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.605,0.067,0.067,Simpson2018MNRAS.477.4565S,11.74,0.2,0.2,Baumgardt2020PASA...37...46B,92.5,2.0,2.0,,,,,Simpson2018MNRAS.477.4565S,-0.6878,0.0392,0.0392,-2.7775,0.0332,0.0332,Vasiliev2021MNRAS.505.5978V,-2.48,0.11,0.06,,,,,Simpson2018MNRAS.477.4565S,,,,,,,,,,,,,,,,,,,,,,,-4.865,0.2,0.2,4.179029995663981,20.941124558508914,0.6362645313408741,0.6562022483850498,7.005255141810967,7.005255141810967,22.9327328688506,-2.48,0.11,0.06,spectroscopic,346.898517983545,-12.571020940614916,1.6415414149277354,1.3710660695423451,1.8054254563855845,2.3089086272255113,14.193393596579586,13.541336171036242,14.21616012346757,14.900635163416073,0.7926683736011775,0.7319116361396065,0.7750199597030465,0.817960545343965,0.949958501004095,0.9438663071017336,0.949261886036898,0.9538205440140123,-0.5650539636959219,-0.727705157292877,-0.5682115801032794,-0.4323802426919656,-0.08284836626481862,-0.08572381154045029,-0.08276175087585087,-0.07969556885550277
54,ngc_5139,201.696991,-47.479473,NGC 5139,,1,1,4.79,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.672,0.019,0.019,Baumgardt2021MNRAS.505.5957B,3.13,0.04,0.04,Baumgardt2020PASA...37...46B,232.78,0.21,0.21,,,,,Baumgardt2018MNRAS.478.1520B,-3.2499,0.0217,0.0217,-6.7463,0.0216,0.0216,Vasiliev2021MNRAS.505.5978V,-1.53,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.52,0.64,0.64,Forbes2010MNRAS.404.1203F,,,,,-10.542000000000002,0.04,0.04,6.449829995663983,5.425003216311501,0.04726075667708063,0.04767609436542308,7.558952749797441,7.558952749797441,17.420919909896952,-1.53,,,spectroscopic,309.1020142258513,14.96832979983877,1.8386179688461937,1.8550631669169628,1.8880441606779486,1.9176554917519062,6.6806265575645725,6.683505480772609,6.715209585308099,6.7521099473542225,0.568361264159929,0.5549343843184417,0.5619186901128432,0.5673204426707155,0.9353062673309392,0.9209164184271923,0.928096217634526,0.9342422668736622,0.5986106222005951,0.5939522990104578,0.5985035295710444,0.6031732854822451,-0.12069310664472147,-0.1208854141087054,-0.1206947039756496,-0.12051096458033211
55,ngc_6715,283.763855,-30.479862,NGC 6715,sagittarius_1,1,1,0.47,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.098,0.027,0.027,Baumgardt2021MNRAS.505.5957B,7.1,0.06,0.06,Baumgardt2020PASA...37...46B,143.13,0.43,0.43,10.5,0.3,,,Baumgardt2018MNRAS.478.1520B,-2.6792,0.0253,0.0253,-1.3865,0.0254,0.0254,Vasiliev2021MNRAS.505.5978V,-1.49,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.25,0.59,0.59,Kruijssen2019MNRAS.486.3180K,,,,,-9.998,0.06,0.06,6.232229995663982,26.278465408384932,0.32472239850405415,0.3287851896031526,3.5927249926907345,3.5927249926907345,16.349733024230893,-1.49,,,spectroscopic,5.607022595746936,-14.087135844597096,14.879677297668863,14.516552943072854,14.918630859760235,15.312912332267429,45.65337961017106,43.41490552394552,45.69412780506137,48.16541931725408,0.5083784610341816,0.49851965228997563,0.5075216934439734,0.517888211250061,0.12327893782484198,0.11069173943533044,0.12238471494707108,0.13386142834310774,-1.2816085842047464,-1.3780721001670984,-1.2812128685952664,-1.1854865543865791,-0.019271331638978057,-0.02131588571253382,-0.019219644893844874,-0.01705530540783879
56,ngc_5904,229.638412,2.081028,NGC 5904,,1,1,1.62,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.369,0.017,0.017,Baumgardt2021MNRAS.505.5957B,5.86,0.03,0.03,Baumgardt2020PASA...37...46B,53.5,0.25,0.25,,,,,Baumgardt2018MNRAS.478.1520B,4.0856,0.023,0.023,-9.8696,0.0231,0.0231,Vasiliev2021MNRAS.505.5978V,-1.29,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.46,0.44,0.44,Kruijssen2019MNRAS.486.3180K,,,,,-8.509,0.03,0.03,5.636629995663982,7.4782503504556495,0.0583170725562141,0.0587754164286034,3.524042454404515,3.524042454404515,17.79681866005815,-1.29,,,spectroscopic,3.858725154044243,46.79636921201651,2.3810848305316115,2.5054314334675896,2.600222867968061,2.8248037339830945,22.907490111041895,22.46503886463342,22.907748029042192,23.42638778954643,0.8116869111025157,0.7797351934755974,0.7970243539747722,0.8028120663217923,0.18509361815053751,0.1660599955542099,0.17572688897383393,0.18124854073054664,-0.3121692417658866,-0.3179134298950237,-0.31219510938985173,-0.3067357587890469,-0.057938721557786343,-0.05895979678459733,-0.0579319391226569,-0.05686626351124927
57,ngc_6144,246.80777,-26.0235,NGC 6144,,1,1,1.56,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.556,0.034,0.034,Baumgardt2021MNRAS.505.5957B,8.13,0.04,0.04,Baumgardt2020PASA...37...46B,194.79,0.58,0.58,,,,,Baumgardt2018MNRAS.478.1520B,-1.7435,0.0263,0.0263,-2.6068,0.0258,0.0258,Vasiliev2021MNRAS.505.5978V,-1.76,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,13.36,0.54,0.54,Kruijssen2019MNRAS.486.3180K,,,,,-6.425999999999998,0.04,0.04,4.803429995663981,8.150795556116014,0.1266277930301687,0.1286260810073312,3.698713696889814,3.698713696889814,19.984866590803243,-1.76,,,spectroscopic,351.9288908198009,15.700581451932337,1.525207455154827,1.4380858902378624,1.547997709759568,1.6823507466510488,3.5470873344064118,3.5058799551888984,3.5338150773641512,3.5742418831881,0.3986124551381763,0.3519100668258922,0.3901258007070951,0.42474849671173165,0.47041820834199327,0.45045401430858956,0.46756954557141134,0.4786904078859008,0.18789757291608195,0.1728759732694328,0.18776387961376917,0.20261645959472122,-0.14598842855303548,-0.14632827709778223,-0.14598930435303542,-0.1455936145060748
58,ngc_6426,266.22796,3.170142,NGC 6426,,1,1,0.86,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.581,0.037,0.037,Baumgardt2021MNRAS.505.5957B,10.02,0.04,0.04,Baumgardt2020PASA...37...46B,-210.51,0.51,0.51,,,,,Baumgardt2018MNRAS.478.1520B,-1.828,0.0265,0.0265,-2.9992,0.0265,0.0265,Vasiliev2021MNRAS.505.5978V,-2.15,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.95,0.9,0.9,Kruijssen2019MNRAS.486.3180K,,,,,-6.561,0.04,0.04,4.857429995663981,20.710949036603374,0.349907025283688,0.3559202207907717,5.181130943921163,5.181130943921163,20.581735959001293,-2.15,,,spectroscopic,28.08695402935492,16.233648187781277,4.290972739195817,3.9480447708960975,4.396813365925284,4.827401534361249,17.930118087351122,17.35005118032074,17.901329679861515,18.52765436507938,0.613792790579884,0.5870807132952044,0.6066940163892388,0.6296326324389204,0.7535500341979584,0.7355357682049456,0.7525949023349716,0.7675966512344409,-1.549624283721867,-1.6830852009101966,-1.546207157842234,-1.4221755980968358,-0.06793619498435549,-0.07007751957210014,-0.0680051985696904,-0.06579848564806383
59,ngc_6934,308.547394,7.404472,NGC 6934,,1,1,0.65,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.982,0.024,0.024,Baumgardt2021MNRAS.505.5957B,8.43,0.03,0.03,Baumgardt2020PASA...37...46B,-406.22,0.73,0.73,5.1,1.1,,,Baumgardt2018MNRAS.478.1520B,-2.6545,0.026,0.026,-4.6887,0.0259,0.0259,Vasiliev2021MNRAS.505.5978V,-1.47,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.63,0.46,0.46,Kruijssen2019MNRAS.486.3180K,,,,,-7.552,0.03,0.03,5.253829995663981,15.718098282039172,0.1727663414313092,0.174686416785514,2.971936144381185,2.971936144381185,18.383810505419177,-1.47,,,spectroscopic,52.10326863436892,-18.89296614916748,2.935158877277375,3.047940121085466,3.3440316256019247,3.7160964896541473,46.97497180629404,45.191777953371634,47.0069806764191,49.11749381328607,0.8823822403557232,0.8550760446358476,0.8689334823086688,0.8756063680215043,0.22494187243499944,0.2061961694861937,0.21669925458842657,0.2280372293965837,-1.4290047307362441,-1.5258286688117357,-1.4329886756039039,-1.3435009545065568,-0.024149697517590538,-0.025913943906506913,-0.024079343809075164,-0.022080672305789695
60,ngc_6522,270.891958,-30.033974,NGC 6522,,1,1,1.17,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.315,0.062,0.062,Baumgardt2021MNRAS.505.5957B,6.79,0.03,0.03,Baumgardt2020PASA...37...46B,-15.23,0.49,0.49,,,,,Baumgardt2018MNRAS.478.1520B,-6.8266,0.0594,0.0594,-2.5885,0.0496,0.0496,Vasiliev2021MNRAS.505.5978V,-1.34,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-7.5249999999999995,0.03,0.03,5.243029995663981,7.294575102545687,0.2053298669117023,0.21127695335668228,2.4826298849317916,2.4826298849317916,18.020172972971483,-1.34,,,spectroscopic,1.024592875012379,-3.9255257524076446,0.3122696512279144,0.2840718390955743,0.34347367982902094,0.3999036706997676,1.1900267682595413,1.0952460899930618,1.1824678056399942,1.2921148403193254,0.5842769147590026,0.5200459039788968,0.5596899856939054,0.5951230566063672,0.6569024416150863,0.5562544767631076,0.6437419043630622,0.7345806430359184,-0.03023596774512066,-0.04350425216069413,-0.029815162667553553,-0.019122547578283175,-0.19656414281565435,-0.19905923737804296,-0.1966229847574802,-0.19387239245241847
61,djorgovski_2,270.454378,-27.825819,Djorgobski 2,,1,1,1.82,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.714,0.044,0.044,Baumgardt2021MNRAS.505.5957B,8.2,0.11,0.11,Baumgardt2020PASA...37...46B,-149.75,1.1,1.1,,,,,Baumgardt2018MNRAS.478.1520B,0.6619,0.0415,0.0415,-2.9828,0.0371,0.0371,Vasiliev2021MNRAS.505.5978V,-1.05,0.08,0.08,,,,,Kunder2020AJ....160..241K,,,,,,,,,,,,,,,,,,,,,,,-6.514000000000001,0.11,0.11,4.8386299956639816,8.765970403212794,0.1758351881588336,0.17943443457589403,4.640849718609291,4.640849718609291,20.389600485132398,-1.05,0.08,0.08,spectroscopic,2.763491293034453,-2.5083123547922823,0.9227657630049326,0.7993415499469436,0.9286892396779456,1.0191028782229592,1.6103504452416393,1.5305665095979724,1.602998346319547,1.7103829064996352,0.2714382703794921,0.256021773238209,0.27137785466005804,0.31659515363608515,0.025365534669740092,0.001761658286220661,0.023490866366675793,0.10803721783663625,0.1592099150097034,0.1357718655413736,0.1601910579346855,0.1828512914565666,-0.19183017920396372,-0.19490172258047905,-0.1917200479350627,-0.1884904120207436
62,ngc_2808,138.012909,-64.863495,NGC 2808,,1,1,0.84,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.013,0.024,0.024,Baumgardt2021MNRAS.505.5957B,5.45,0.04,0.04,Baumgardt2020PASA...37...46B,103.57,0.27,0.27,,,,,Baumgardt2018MNRAS.478.1520B,0.9944,0.0238,0.0238,0.2734,0.024,0.024,Vasiliev2021MNRAS.505.5978V,-1.14,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,10.9,0.57,0.57,Kruijssen2019MNRAS.486.3180K,,,,,-9.562999999999999,0.04,0.04,6.058229995663981,10.06004677472497,0.11057555721503931,0.11180446210717143,2.4581331477302175,2.4581331477302175,15.960640135175264,-1.14,,,spectroscopic,282.1930208566875,-11.252592830447274,0.5369008949712601,0.57465326944545,0.6913798173640247,0.8369294203444939,13.939022445850943,13.791081321836648,13.894782262482238,14.0059482235805,0.9258215338213077,0.8868610789721969,0.9052451771887631,0.9204601635177668,0.8167546658604272,0.8144384973608128,0.8174527329212277,0.8197281186375319,-0.22988376552290365,-0.24437464637607056,-0.2298685101217774,-0.21351501444243537,-0.0865175012924529,-0.08692317143397045,-0.08650377699159072,-0.08609260840220057
63,liller_1,263.352333,-33.389556,Liller 1,,1,1,0.55,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.532,0.093,0.093,Baumgardt2021MNRAS.505.5957B,5.55,0.2,0.2,Baumgardt2020PASA...37...46B,60.36,2.44,2.44,,,,,Baumgardt2018MNRAS.478.1520B,-5.4028,0.1087,0.1087,-7.4313,0.0769,0.0769,Vasiliev2021MNRAS.505.5978V,-0.33,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-8.982,0.2,0.2,5.825829995663981,8.061205638638912,0.3379572940666753,0.35274577781303584,1.2897003173503279,1.2897003173503279,15.141057177025765,-0.33,,,spectroscopic,354.8402941032628,-0.1606411758532871,0.11313967227251592,0.08584378007653212,0.18274059434564777,0.4003608030115887,1.0944099284095394,0.9732908448101285,1.07992336010036,1.3367506148330466,0.8126127950212368,0.434123883568065,0.7266698667143929,0.8670035212431991,0.624433122441905,0.5947917524851969,0.6270108420643045,0.6786434091978266,0.025940009106529393,-0.023248343543777972,0.02632365125744547,0.06534617132046865,-0.21350423094015356,-0.2143817122117525,-0.21302279630160156,-0.20843300768487555
64,ngc_6723,284.888123,-36.632248,NGC 6723,,1,1,1.51,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.587,0.026,0.026,Baumgardt2021MNRAS.505.5957B,7.06,0.04,0.04,Baumgardt2020PASA...37...46B,-94.39,0.26,0.26,,,,,Baumgardt2018MNRAS.478.1520B,1.0285,0.0255,0.0255,-2.4185,0.0254,0.0254,Vasiliev2021MNRAS.505.5978V,-1.1,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.77,0.44,0.44,Kruijssen2019MNRAS.486.3180K,,,,,-7.527,0.04,0.04,5.243829995663981,8.267991091178702,0.09840601078155586,0.0995913516357998,3.631642287843447,3.631642287843447,18.844128344898202,-1.1,,,spectroscopic,0.06928578517302239,-17.29892279309607,1.2572344637566877,1.246629363566459,1.2948354308545262,1.3818410913050632,3.3681910648454214,3.3466123271691495,3.365528983515183,3.3831370303050687,0.4563810590042522,0.4187848341938417,0.4437262467372207,0.45976895024133013,0.5701691936829019,0.5500193704529266,0.5640368926805975,0.5710723637171542,-0.01723817422979774,-0.03232174380385277,-0.017564833126460948,-0.00150415711246811,-0.14843670175857995,-0.14882787825745122,-0.148419135519674,-0.14799371619711044
