# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Aug  8 10:41:24 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: CFHT/Megacam post-2014 <i>u*g'r'i'z'</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
7.7942e-05 -2.19174 10.00000 0.8442901373 2.4332841904    0.791  3.061  3.6627  0.878    7  0.000  0.416    24.95    16.39    11.08     8.71     7.06  1    -1e-30      0.00 7.513e-01 2.486e-01 1.289e-05 1.017e-05 4.134e-05 -1.000 9.994e-05 -2.883 0.009 -1.827 -2.795 -3.103 -3.266
7.7942e-05 -2.19174 10.00000 0.8442902565 2.4332842273    0.791  3.059  3.6628  0.881    7  0.000  0.416    24.78    16.30    11.02     8.66     7.02  1    -1e-30      0.00 7.513e-01 2.486e-01 1.289e-05 1.018e-05 4.133e-05 -1.000 9.996e-05 -2.876 0.005 -1.824 -2.789 -3.097 -3.259
7.7942e-05 -2.19174 10.00000 0.8442904353 2.4332842825    0.791  3.078  3.6617  0.857    7  0.000  0.416    26.08    17.03    11.49     9.03     7.33  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.019e-05 4.132e-05 -1.000 1.000e-04 -2.925 0.036 -1.845 -2.833 -3.146 -3.311
7.7942e-05 -2.19174 10.00000 0.8442905545 2.4332843194    0.791  3.096  3.6605  0.834    7  0.000  0.416    27.36    17.74    11.95     9.40     7.62  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.020e-05 4.132e-05 -1.000 9.999e-05 -2.970 0.069 -1.862 -2.874 -3.192 -3.360
7.7942e-05 -2.19174 10.00000 0.8442907333 2.4332843746    0.791  3.117  3.6592  0.808    7  0.000  0.416    28.92    18.60    12.50     9.84     7.98  1    -1e-30      0.00 7.513e-01 2.486e-01 1.288e-05 1.021e-05 4.131e-05 -1.000 1.000e-04 -3.023 0.112 -1.880 -2.920 -3.245 -3.416
7.7942e-05 -2.19174 10.00000 0.8442909718 2.4332844483    0.791  3.139  3.6578  0.781    7  0.000  0.416    30.65    19.54    13.11    10.32     8.38  1    -1e-30      0.00 7.511e-01 2.488e-01 1.284e-05 1.037e-05 4.118e-05 -1.000 9.999e-05 -3.077 0.154 -1.899 -2.967 -3.300 -3.474
7.7942e-05 -2.19174 10.00000 0.8442913294 2.4332845588    0.791  3.175  3.6555  0.736    7  0.000  0.415    33.73    21.21    14.17    11.17     9.07  1    -1e-30      0.00 7.509e-01 2.490e-01 1.279e-05 1.054e-05 4.106e-05 -1.000 9.999e-05 -3.167 0.170 -1.944 -3.045 -3.387 -3.566
7.7942e-05 -2.19174 10.00000 0.8442918658 2.4332847245    0.791  3.226  3.6522  0.671    7  0.000  0.415    38.67    23.83    15.84    12.51    10.16  1    -1e-30      0.00 7.505e-01 2.494e-01 1.269e-05 1.096e-05 4.075e-05 -1.000 9.997e-05 -3.295 0.197 -2.007 -3.155 -3.511 -3.697
7.7942e-05 -2.19174 10.00000 0.8442924619 2.4332849086    0.791  3.252  3.6486  0.631    8  0.525  0.430    42.10    25.62    16.97    13.42    10.90  1 -4.14e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -3.360 0.273 -2.009 -3.200 -3.570 -3.763
7.7942e-05 -2.19174 10.00000 0.8442925215 2.4332849271    0.790  3.050  3.6613  0.883    8  0.525  0.430    24.67    16.24    10.98     8.63     7.00  1 -1.86e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.855 0.106 -1.774 -2.762 -3.075 -3.240
7.7942e-05 -2.19174 10.00000 0.8442926407 2.4332849639    0.787  2.900  3.6704  1.068    8  0.525  0.430    16.67    11.62     7.98     6.24     5.05  2 -1.08e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.480 -0.056 -1.583 -2.416 -2.692 -2.840
7.7942e-05 -2.19174 10.00000 0.8442929387 2.4332850560    0.782  2.673  3.6841  1.347    8  0.525  0.430     9.20     7.00     4.92     3.82     3.09  3 -5.12e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -1.912 -0.031 -1.192 -1.868 -2.106 -2.234
7.7942e-05 -2.19174 10.00000 0.8442932963 2.4332851665    0.776  2.677  3.6836  1.337    8  0.525  0.430     9.36     7.11     4.99     3.87     3.13  3 -5.22e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -1.922 -0.026 -1.197 -1.877 -2.116 -2.244
7.7942e-05 -2.19174 10.00000 0.8442937136 2.4332852954    0.767  2.743  3.6793  1.250    8  0.525  0.430    11.25     8.31     5.79     4.51     3.65  3 -6.51e-08      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -2.087 -0.046 -1.315 -2.038 -2.287 -2.421
7.7942e-05 -2.19174 10.00000 0.8442942500 2.4332854611    0.757  2.923  3.6680  1.019    8  0.526  0.430    18.29    12.57     8.59     6.73     5.46  2 -1.22e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -2.536 0.011 -1.599 -2.467 -2.751 -2.902
7.7942e-05 -2.19174 10.00000 0.8442949057 2.4332856637    0.746  3.090  3.6574  0.802    8  0.526  0.430    28.88    18.52    12.43     9.81     7.95  1 -2.32e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -2.955 0.272 -1.777 -2.844 -3.176 -3.351
7.7942e-05 -2.19174 10.00000 0.8442956209 2.4332858846    0.732  3.202  3.6501  0.654    8  0.526  0.430    39.46    24.12    15.99    12.67    10.28  1 -3.74e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.234 0.336 -1.911 -3.083 -3.447 -3.638
7.7942e-05 -2.19174 10.00000 0.8442964554 2.4332861425    0.718  3.262  3.6460  0.568    8  0.527  0.430    47.12    27.99    18.43    14.64    11.88  1 -4.95e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.242e-04 -3.384 0.382 -1.976 -3.207 -3.590 -3.789
7.7942e-05 -2.19174 10.00000 0.8442973495 2.4332864187    0.702  3.289  3.6438  0.522    8  0.527  0.430    51.75    30.24    19.83    15.79    12.82  1 -5.75e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.453 0.424 -1.996 -3.261 -3.654 -3.859
7.7942e-05 -2.19174 10.00000 0.8442983627 2.4332867317    0.685  3.303  3.6424  0.492    8  0.528  0.430    54.92    31.73    20.75    16.55    13.43  1 -6.33e-07      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 -3.487 0.463 -1.996 -3.285 -3.686 -3.894
7.7942e-05 -2.19174 10.00000 0.8443043232 2.4332885732    0.531 -9.999  4.0000  1.852    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.501e-01 2.498e-01 1.319e-05 1.127e-05 4.093e-05 -1.000 1.243e-04 29.767 30.325 29.966 30.233 30.436 30.548
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
7.7942e-05 -2.19174 10.05000 0.1000000015 1.1711064122    0.100 -2.781  3.5586  5.406    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-16      0.00 7.457e-01 2.542e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.723 16.519 13.728 12.144 11.562 11.224
7.7942e-05 -2.19174 10.05000 0.1098214313 1.2482754908    0.109 -2.632  3.5739  5.357    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-16      0.00 7.440e-01 2.559e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.351 15.608 13.138 11.686 11.178 10.882
7.7942e-05 -2.19174 10.05000 0.1294642836 1.3786745408    0.129 -2.391  3.5964  5.277    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-16      0.00 7.411e-01 2.588e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.747 14.337 12.247 10.999 10.561 10.309
7.7942e-05 -2.19174 10.05000 0.1491071582 1.4855959672    0.149 -2.228  3.6078  5.222    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-16      0.00 7.394e-01 2.605e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.341 13.653 11.715 10.558 10.149 9.914
7.7942e-05 -2.19174 10.05000 0.1687500030 1.5756139920    0.168 -2.102  3.6151  5.178    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.25e-16      0.00 7.385e-01 2.614e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.026 13.172 11.323 10.221 9.829 9.605
7.7942e-05 -2.19174 10.05000 0.1876713336 1.6502946816    0.187 -1.999  3.6207  5.143    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.82e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.767 12.792 11.008 9.945 9.566 9.351
7.7942e-05 -2.19174 10.05000 0.2080357224 1.7204495903    0.207 -1.898  3.6261  5.109    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.72e-16      0.00 7.381e-01 2.618e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.516 12.431 10.705 9.679 9.312 9.104
7.7942e-05 -2.19174 10.05000 0.2571428716 1.8581268277    0.257 -1.710  3.6361  5.053    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-15      0.00 7.383e-01 2.616e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.044 11.762 10.141 9.177 8.832 8.639
7.7942e-05 -2.19174 10.05000 0.3062500358 1.9652636675    0.306 -1.564  3.6445  5.017    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-15      0.00 7.384e-01 2.615e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.679 11.242 9.704 8.789 8.461 8.279
7.7942e-05 -2.19174 10.05000 0.3553571403 2.0521113302    0.355 -1.441  3.6523  4.991    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-15      0.00 7.394e-01 2.605e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 9.996e-05 8.372 10.799 9.334 8.461 8.149 7.978
7.7942e-05 -2.19174 10.05000 0.4044643044 2.1246090444    0.404 -1.321  3.6607  4.960    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-15      0.00 7.501e-01 2.498e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 8.072 10.357 8.971 8.140 7.844 7.684
7.7942e-05 -2.19174 10.05000 0.4535714388 2.1864813481    0.453 -1.176  3.6738  4.917    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.709 9.779 8.515 7.749 7.478 7.335
7.7942e-05 -2.19174 10.05000 0.5026785731 2.2401984691    0.503 -1.014  3.6883  4.858    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-15      0.00 7.525e-01 2.474e-01 1.787e-05 4.820e-06 4.372e-05 -1.000 9.996e-05 7.305 9.156 8.018 7.320 7.076 6.951
7.7942e-05 -2.19174 10.05000 0.5517857671 2.2851312492    0.551 -0.817  3.7072  4.778    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-14      0.00 7.828e-01 2.171e-01 1.581e-05 4.269e-06 3.873e-05 -1.000 9.996e-05 6.814 8.407 7.420 6.806 6.596 6.494
7.7942e-05 -2.19174 10.05000 0.6008928418 2.3217254164    0.600 -0.616  3.7311  4.709    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-14      0.00 7.949e-01 2.050e-01 1.502e-05 4.059e-06 3.685e-05 -1.000 1.000e-04 6.310 7.635 6.805 6.289 6.119 6.045
7.7942e-05 -2.19174 10.05000 0.6064319015 2.3254275397    0.606 -0.592  3.7343  4.702    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-14      0.00 7.966e-01 2.033e-01 1.491e-05 4.029e-06 3.658e-05 -1.000 1.001e-04 6.250 7.545 6.733 6.229 6.064 5.993
7.7942e-05 -2.19174 10.05000 0.6190833449 2.3335983342    0.619 -0.537  3.7416  4.685    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 8.007e-01 1.993e-01 1.466e-05 3.960e-06 3.595e-05 -1.000 3.906e-05 6.112 7.341 6.567 6.091 5.938 5.874
7.7942e-05 -2.19174 10.05000 0.6303820014 2.3405775197    0.630 -0.487  3.7481  4.669    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-14      0.00 8.045e-01 1.954e-01 1.441e-05 3.894e-06 3.536e-05 -1.000 1.000e-04 5.989 7.162 6.420 5.969 5.827 5.770
7.7942e-05 -2.19174 10.05000 0.6404523253 2.3465598734    0.640 -0.443  3.7538  4.654    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-14      0.00 8.081e-01 1.918e-01 1.417e-05 3.831e-06 3.480e-05 -1.000 3.746e-05 5.877 7.005 6.290 5.861 5.728 5.678
7.7942e-05 -2.19174 10.05000 0.6499999762 2.3520353107    0.650 -0.400  3.7592  4.640    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 8.117e-01 1.882e-01 1.394e-05 3.770e-06 3.424e-05 -1.000 1.000e-04 5.771 6.857 6.166 5.758 5.633 5.589
7.7942e-05 -2.19174 10.05000 0.6606854796 2.3579479817    0.660 -0.352  3.7650  4.622    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-14      0.00 8.169e-01 1.830e-01 1.361e-05 3.681e-06 3.346e-05 -1.000 9.999e-05 5.650 6.698 6.029 5.642 5.526 5.487
7.7942e-05 -2.19174 10.05000 0.6713142395 2.3636150282    0.671 -0.303  3.7706  4.602    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-14      0.00 8.223e-01 1.776e-01 1.326e-05 3.588e-06 3.261e-05 -1.000 1.000e-04 5.527 6.540 5.891 5.524 5.417 5.384
7.7942e-05 -2.19174 10.05000 0.6817476749 2.3689807490    0.681 -0.254  3.7760  4.582    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-14      0.00 8.281e-01 1.718e-01 1.289e-05 3.490e-06 3.173e-05 -1.000 1.001e-04 5.405 6.389 5.756 5.408 5.308 5.280
7.7942e-05 -2.19174 10.05000 0.6916720271 2.3739122830    0.691 -0.206  3.7811  4.561    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-14      0.00 8.339e-01 1.660e-01 1.251e-05 3.390e-06 3.083e-05 -1.000 9.997e-05 5.286 6.243 5.624 5.294 5.202 5.179
7.7942e-05 -2.19174 10.05000 0.6999999881 2.3779266974    0.700 -0.165  3.7854  4.542    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-14      0.00 8.391e-01 1.608e-01 1.218e-05 3.300e-06 3.003e-05 -1.000 9.996e-05 5.183 6.120 5.511 5.196 5.110 5.092
7.7942e-05 -2.19174 10.05000 0.7020598650 2.3789027610    0.702 -0.155  3.7864  4.537    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.64e-14      0.00 8.403e-01 1.597e-01 1.211e-05 3.282e-06 2.987e-05 -1.000 9.577e-05 5.157 6.090 5.483 5.171 5.087 5.070
7.7942e-05 -2.19174 10.05000 0.7125248909 2.3837614874    0.712 -0.101  3.7913  4.509    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-14      0.00 8.461e-01 1.539e-01 1.174e-05 3.195e-06 2.911e-05 -1.000 2.250e-05 5.022 5.933 5.335 5.041 4.965 4.953
7.7942e-05 -2.19174 10.05000 0.7223848701 2.3881914911    0.722 -0.047  3.7960  4.479    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-14      0.00 8.511e-01 1.489e-01 1.145e-05 3.125e-06 2.849e-05 -1.000 1.454e-05 4.888 5.781 5.189 4.912 4.842 4.835
7.7942e-05 -2.19174 10.05000 0.7310351133 2.3919650133    0.731  0.002  3.8000  4.451    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-14      0.00 8.548e-01 1.451e-01 1.124e-05 3.076e-06 2.808e-05 -1.000 3.712e-05 4.764 5.642 5.055 4.792 4.728 4.725
7.7942e-05 -2.19174 10.05000 0.7395726442 2.3955900028    0.739  0.054  3.8039  4.420    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 8.581e-01 1.419e-01 1.107e-05 3.038e-06 2.775e-05 -1.000 1.587e-05 4.635 5.502 4.916 4.666 4.608 4.610
7.7942e-05 -2.19174 10.05000 0.7469025254 2.3986263147    0.746  0.101  3.8071  4.390    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 8.606e-01 1.393e-01 1.094e-05 3.009e-06 2.750e-05 -1.000 6.452e-05 4.518 5.375 4.789 4.551 4.498 4.503
7.7942e-05 -2.19174 10.05000 0.7500000000 2.3998889087    0.749  0.121  3.8084  4.377    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 8.616e-01 1.383e-01 1.089e-05 2.998e-06 2.741e-05 -1.000 9.999e-05 4.466 5.320 4.734 4.501 4.450 4.456
7.7942e-05 -2.19174 10.05000 0.7567637563 2.4026046841    0.756  0.169  3.8116  4.346    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 8.619e-01 1.380e-01 1.092e-05 3.008e-06 2.752e-05 -1.000 1.000e-04 4.348 5.193 4.606 4.384 4.339 4.348
7.7942e-05 -2.19174 10.05000 0.7657240629 2.4061175924    0.765  0.238  3.8158  4.299    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 8.621e-01 1.378e-01 1.098e-05 3.025e-06 2.767e-05 -1.000 1.000e-04 4.176 5.012 4.422 4.214 4.175 4.189
7.7942e-05 -2.19174 10.05000 0.7739978433 2.4092784235    0.773  0.309  3.8194  4.247    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-13      0.00 8.622e-01 1.378e-01 1.103e-05 3.040e-06 2.782e-05 -1.000 8.792e-06 3.998 4.826 4.232 4.036 4.003 4.021
7.7942e-05 -2.19174 10.05000 0.7794882059 2.4113333661    0.778  0.360  3.8213  4.206    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 8.621e-01 1.378e-01 1.107e-05 3.052e-06 2.793e-05 -1.000 8.143e-05 3.870 4.693 4.096 3.907 3.878 3.898
7.7942e-05 -2.19174 10.05000 0.7846937776 2.4132512066    0.784  0.412  3.8227  4.163    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-13      0.00 8.610e-01 1.389e-01 1.117e-05 3.079e-06 2.819e-05 -1.000 1.000e-04 3.740 4.562 3.960 3.777 3.750 3.772
7.7942e-05 -2.19174 10.05000 0.7889497876 2.4147976026    0.788  0.457  3.8233  4.123    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-13      0.00 8.598e-01 1.401e-01 1.127e-05 3.108e-06 2.845e-05 -1.000 9.997e-05 3.627 4.448 3.844 3.663 3.638 3.660
7.7942e-05 -2.19174 10.05000 0.7904662490 2.4153439747    0.789  0.476  3.8229  4.103    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-13      0.00 8.593e-01 1.406e-01 1.131e-05 3.118e-06 2.855e-05 -1.000 9.999e-05 3.581 4.402 3.796 3.616 3.590 3.612
7.7942e-05 -2.19174 10.05000 0.7945863605 2.4168163242    0.793  0.530  3.8207  4.042    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-13      0.00 8.581e-01 1.418e-01 1.141e-05 3.146e-06 2.880e-05 -1.000 9.993e-05 3.445 4.272 3.663 3.478 3.449 3.469
7.7942e-05 -2.19174 10.05000 0.7974691391 2.4178361076    0.796  0.572  3.8178  3.990    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-13      0.00 8.572e-01 1.427e-01 1.148e-05 3.165e-06 2.898e-05 -1.000 9.990e-05 3.339 4.174 3.561 3.369 3.336 3.354
7.7942e-05 -2.19174 10.05000 0.7980838418 2.4180524632    0.797  0.582  3.8170  3.977    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-13      0.00 8.571e-01 1.428e-01 1.149e-05 3.169e-06 2.901e-05 -1.000 9.999e-05 3.315 4.152 3.539 3.344 3.311 3.327
7.7942e-05 -2.19174 10.05000 0.7986830473 2.4182629957    0.797  0.593  3.8155  3.960    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-13      0.00 8.569e-01 1.430e-01 1.151e-05 3.173e-06 2.905e-05 -1.000 9.999e-05 3.287 4.128 3.514 3.315 3.280 3.295
7.7942e-05 -2.19174 10.05000 0.8000000119 2.4187244405    0.799  0.619  3.8115  3.919    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-13      0.00 8.565e-01 1.434e-01 1.154e-05 3.182e-06 2.913e-05 -1.000 9.997e-05 3.222 4.073 3.457 3.247 3.206 3.217
7.7942e-05 -2.19174 10.05000 0.8006795645 2.4189618629    0.799  0.632  3.8094  3.898    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-13      0.00 8.563e-01 1.436e-01 1.155e-05 3.186e-06 2.916e-05 -1.000 9.997e-05 3.189 4.045 3.428 3.212 3.168 3.177
7.7942e-05 -2.19174 10.05000 0.8022003770 2.4194915295    0.801  0.667  3.8023  3.836    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -7.81e-13      0.00 8.558e-01 1.441e-01 1.158e-05 3.194e-06 2.923e-05 -1.000 9.999e-05 3.103 3.981 3.359 3.121 3.067 3.069
7.7942e-05 -2.19174 10.05000 0.8033869863 2.4199031990    0.802  0.698  3.7940  3.772    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-13      0.00 8.555e-01 1.444e-01 1.161e-05 3.200e-06 2.929e-05 -1.000 9.999e-05 3.025 3.932 3.303 3.038 2.972 2.965
7.7942e-05 -2.19174 10.05000 0.8043414950 2.4202333325    0.803  0.726  3.7847  3.707    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-12      0.00 8.551e-01 1.449e-01 1.163e-05 3.208e-06 2.937e-05 -1.000 6.580e-05 2.954 3.897 3.257 2.962 2.882 2.866
7.7942e-05 -2.19174 10.05000 0.8051363230 2.4205075508    0.803  0.753  3.7756  3.645    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-12      0.00 8.451e-01 1.549e-01 1.221e-05 3.365e-06 3.077e-05 -1.000 1.870e-05 2.888 3.871 3.217 2.892 2.798 2.773
7.7942e-05 -2.19174 10.05000 0.8058286905 2.4207459131    0.804  0.779  3.7673  3.585    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-12      0.00 8.192e-01 1.808e-01 1.371e-05 3.765e-06 3.435e-05 -1.000 3.210e-05 2.822 3.845 3.174 2.822 2.717 2.683
7.7942e-05 -2.19174 10.05000 0.8064674139 2.4209653898    0.805  0.808  3.7598  3.526    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 7.966e-01 2.033e-01 1.502e-05 4.115e-06 3.748e-05 -1.000 8.146e-05 2.749 3.812 3.125 2.747 2.631 2.590
7.7942e-05 -2.19174 10.05000 0.8071084619 2.4211852638    0.805  0.846  3.7529  3.462    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-12      0.00 7.822e-01 2.177e-01 1.586e-05 4.339e-06 3.948e-05 -1.000 1.000e-04 2.655 3.762 3.054 2.652 2.525 2.476
7.7942e-05 -2.19174 10.05000 0.8076097965 2.4213569375    0.806  0.883  3.7484  3.407    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-12      0.00 7.758e-01 2.241e-01 1.623e-05 4.440e-06 4.037e-05 -1.000 1.000e-04 2.563 3.699 2.976 2.559 2.425 2.371
7.7942e-05 -2.19174 10.05000 0.8081060052 2.4215266148    0.806  0.926  3.7447  3.349    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-12      0.00 7.717e-01 2.282e-01 1.647e-05 4.502e-06 4.094e-05 -1.000 9.997e-05 2.454 3.616 2.881 2.451 2.311 2.254
7.7942e-05 -2.19174 10.05000 0.8081812263 2.4215523155    0.806  0.934  3.7443  3.340    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-12      0.00 7.713e-01 2.287e-01 1.649e-05 4.509e-06 4.099e-05 -1.000 8.324e-05 2.436 3.601 2.863 2.432 2.292 2.234
7.7942e-05 -2.19174 10.05000 0.8085948229 2.4216935306    0.807  0.975  3.7420  3.290    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-12      0.00 7.689e-01 2.310e-01 1.662e-05 4.542e-06 4.129e-05 -1.000 1.000e-04 2.332 3.513 2.767 2.328 2.185 2.125
7.7942e-05 -2.19174 10.05000 0.8090519309 2.4218494087    0.807  1.024  3.7397  3.231    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-12      0.00 7.667e-01 2.333e-01 1.672e-05 4.571e-06 4.154e-05 -1.000 2.201e-05 2.209 3.406 2.653 2.206 2.059 1.996
